"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score"
"ts42089","Haters Back Off","SHOW","Delve into the oddball family life of Miranda Sings, an incredibly confident, totally untalented star on the rise, who continues to fail upward by the power of her belief that she was born famous, it's just no one knows it yet.",2016,"TV-14",29,"['comedy', 'drama', 'family', 'romance']","['US']",2,"tt5467814",5.9,7274,7.102,6.4
"ts38717","Good Morning Call","SHOW","A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",2016,"TV-14",48,"['comedy', 'drama', 'romance']","['JP']",2,"tt5520732",7.5,3161,15.259,7.3
"ts87465","Witch Hunt: A Century of Murder","SHOW","Four hundred years ago, hundreds of innocent people were killed as an obsession to stamp out Satanism swept the British Isles. Dr Suzannah Lipscomb investigates the events of this dark period in our history.",2015,"TV-14",46,"['documentation', 'crime', 'history', 'drama', 'fantasy', 'european']","['GB']",1,"tt6474054",7.1,324,0.6,NA
"ts21979","Spotless","SHOW","In London, the life of Jean, a troubled crime scene cleaner, is turned upside down when his outlaw brother Martin crash lands into his world, entangling them in the deadly dynamics of organized crime.",2015,"TV-MA",58,"['crime', 'comedy', 'drama', 'european']","['FR']",1,"tt3834000",7.7,3663,6.213,7
"ts42011","Cheer Squad","SHOW","The Great White Sharks are a sisterhood, there for each other through first loves, new jobs, bad breakups, and everything in between. But they are also elite athletes, idolized by thousands and members of the best all-star cheerleading team in the world. Cheer Squad follows the two-time World Cheerleading Champions on the long road to defending their title as they try to balance life off the mat with the all-consuming battle to stay on top.",2016,"TV-PG",42,"['reality']","['CA']",1,"tt5993744",7.2,167,1.168,7.9
"ts36741","Fartsa","SHOW","An epic saga which takes place over a long time span from 1961 to 1991. From the midpoint of the story we view the friendship of four boys. In season main heroes are in their 20's, they are childhood friends, and for the sake of their friendship they are ready to sacrifice anything. Everyone has their own dreams, but their circumstances will take them on a difficult path and they will be forced into all kinds of underground economic dealings in the early 60s. And, worst of all - they are successful in this business. And the more successful they are, the further they get from their real dreams.",2015,"TV-14",60,"['drama', 'crime']","['RU']",1,"tt4567218",6.7,197,2.722,7.2
"ts57705","The Paper","SHOW","The last independent newsroom in the country is taken over by a construction magnate for the reasons that have nothing to do with love or respect for journalism.",2016,"TV-MA",49,"['drama', 'crime', 'action']","['HR']",3,"tt5868220",7.4,64,3.809,7.6
"ts42347","Word Party","SHOW","Meet Bailey, Franny, Kip and Lulu. They're adorable baby animals, and they want you to join the party and help them learn!",2016,"TV-Y",13,"['family', 'animation']","['US']",5,"tt5235950",5.5,352,2.382,8.3
"ts83535","Popples","SHOW","The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",2015,"",25,"['family', 'animation']","['RU', 'US', 'FR']",3,"tt4210022",6,57,3.292,8
"ts127430","StoryBots Super Songs","SHOW","Based on the award-winning educational apps, ""StoryBots Super Songs"" centers on the StoryBots, the curious little creatures who live in the world beneath our screens and help answer humans' biggest questions.",2016,"TV-Y",21,"['animation', 'family']","['US']",1,"tt6163070",8.7,170,0.6,9
"ts42218","Sin senos sí hay paraíso","SHOW","A young woman born in a mafia-controlled town seeks revenge on those who wrongfully harmed and imprisoned her family.",2016,"TV-MA",47,"['action', 'drama', 'romance', 'crime']","['CO']",4,"tt5676412",6.5,554,243.868,7.5
"ts38769","Chelsea","SHOW","It's not her first talk show, but it is a first of its kind. Ideas, people and places that fascinate her, all in her unique style.",2016,"TV-MA",52,"['comedy']","['US']",2,"tt5672036",6,2072,16.004,5.1
"ts41294","Mossad 101","SHOW","Cadets from every level of Israeli society undergo intense training to join their country's elite, highly classified intelligence service, the Mossad.

The series revolves around a secret Mossad compound called 'HaMidrasha', which is surrounded by surveillance cameras and is equipped with technological devices. The compound operates a training course in which 13 trainees are sent to complicated missions in order to test their suitability for the occupation, and their improvisation, seduction and impersonation abilities. Yonna, the commander of the course, criticizes the mediocrity of Mossad's agents and demands from the new trainees a higher level of execution. He decides to create a new training program to test his trainees via unusual and radical situations, in which, apart from excellence, Yonna demands a creative ""out of the box"" thinking.",2015,"TV-MA",42,"['action', 'drama']","['IL']",2,"tt4354042",6.7,649,5.022,5.9
"ts41485","Vanished 46","SHOW","A genetics professor experiments with a treatment for his comatose sister that blends medical and shamanic cures, but unlocks a shocking side effect.",2016,"TV-MA",63,"['drama', 'action', 'scifi', 'crime', 'thriller']","['TR']",1,"tt5606154",8.2,4326,2.184,7.8
"ts53543","The Miracle","SHOW","How could twin sisters be such polar opposites? Kwon Shi Ah is the beautiful sister, gorgeous in every way and a member of the popular girl group known as Miracle Girls. Since she was in preschool, Shia has worked as a model and then a teen actress before becoming an idol. Her fraternal twin sister, Shi Yeon, is almost double the body size of Shi Ah and has always been ridiculed and bullied in school for her large frame. Because of this, Shi Yeon has become a recluse, who prefers staying home and producing an Internet broadcast within the safety of her room. The only time Shi Yeon ventures out is to visit a mysterious tarot card reader who gives Shi Yeon a magical tarot card every day. But the twin sisters’ lives are turned upside down when they wake up one day and realize that their souls have switched bodies! What will an idol musician and Shi Yeon’s high school crush think of the women they thought they knew?",2016,"TV-14",18,"['drama', 'comedy', 'fantasy', 'music']","['KR']",1,"tt6703344",6.3,214,11.974,8
"ts53149","White Nights","SHOW","Seo Yi-Kyung ambitiously wants to build her own empire. She is calm and also passionate. She doesn't believe greed is a sin. Park Gun-Woo possesses good looks and comes from a wealthy family that runs a large company. Seo Yi-Kyung is his first love and he is still in love with her. Lee Se-Jin comes from a poor background. She desperately wants to escape from her situation.",2016,"",62,"['drama']","['KR']",1,"tt6168004",6.9,297,5.348,8
"ts83224","Toon","SHOW","Reclusive, socially awkward jingle composer Toon must navigate the nightmarish world of show biz after a viral video skyrockets him to fame.",2016,"TV-MA",27,"['comedy']","['NL']",2,"tt5698140",7.6,892,2.503,8.2
"ts74917","72 Cutest Animals","SHOW","This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.",2016,"",27,"['documentation']","['AU']",1,"tt5815824",5.7,446,2.719,6.5
"ts224440","If I were an Animal","SHOW","Curious kids Emma and her big brother Tim observe different animals as they make their way through various life milestones, from birth to adulthood.",2016,"TV-G",10,"['documentation']","['FR']",1,"",NA,NA,0.903,NA
"ts42155","Home: Adventures with Tip & Oh","SHOW","Picking up where the 2015 film left off, this coming-of-age buddy comedy follows fearless Tip and overenthusiastic Oh, as they navigate the crazily combined human and alien culture they live in, finding adventure everywhere they go.",2016,"TV-Y7",21,"['comedy', 'scifi', 'animation', 'family', 'fantasy']","['US']",4,"tt5759196",6,604,6.585,7
"ts55556","A Touch of Green","SHOW","The drama tells the story of air force pilots and their families from 1945 to 1971. As the husbands embarked on patriotic missions to fight against the enemies, their families must content with horror of wars, mass emigration to distant land, and death of love ones. Their shared experience brought the military families together to support one another.",2015,"TV-MA",53,"['drama', 'war']","['TW']",1,"tt5231950",8.4,341,4.43,9.2
"ts41151","Hibana: Spark","SHOW","Tokunaga, a comedian who is down on his luck, has a shock encounter with Kamiya, an older comedian when he visits a fireworks event in Atami on a job. Tokunaga is deeply touched by Kamiya and asks if he can become his apprentice. Kamiya is a genius type of comedian who is full of human kindness. He accepts Tokunaga’s proposition on the condition that he will write his biography.",2016,"",53,"['drama']","['JP']",1,"tt5301958",7.9,846,2.29,7.8
"ts82582","The Truth Seekers","SHOW","A veteran cop forms an agency dedicated to solving cold cases, including those related to the team members' own painful and mysterious pasts.",2016,"TV-MA",44,"['drama', 'action']","['SG']",1,"tt7131694",7.1,16,0.672,NA
"ts43341","Atelier","SHOW","A young ""fabric geek"" lands a job at an upscale Japanese lingerie company — and quickly discovers she'll need help to survive.",2015,"TV-14",69,"['drama', 'documentation', 'comedy']","['JP']",1,"tt4790548",6.3,7,2.932,7.8
"ts54010","My Runway","SHOW","An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch.",2016,"TV-14",24,"['comedy', 'drama', 'fantasy', 'romance']","['KR']",1,"tt6968336",6.3,266,10.522,7.6
"ts55223","72 Dangerous Places to Live","SHOW","Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths.",2016,"TV-PG",45,"['documentation']","['AU']",1,"tt5674272",6.2,357,1.849,6
"ts75897","Kulipari: An Army of Frogs","SHOW","In a tale of bravery and heroism, fearless frogs go to war against the sinister scorpions and spiders that have teamed up to conquer the amphibians.",2016,"",23,"['action', 'animation', 'fantasy']","['US']",2,"tt6040768",6.8,259,3.954,7.4
"ts81898","Kazoops!","SHOW","Animated preschool series encouraging children, through imaginary adventures, to challenge the workings of the world. Who says the world works the way grown-ups think it should?",2016,"",13,"['animation', 'comedy', 'family', 'fantasy']","['AU', 'GB']",3,"tt6312916",7.4,122,2.376,8
"ts84398","Little Things","SHOW","A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Bengaluru.",2016,"TV-MA",25,"['drama', 'romance', 'comedy']","['IN']",4,"tt6522580",8.2,6542,6.822,7.8
"ts52825","The Princess Weiyoung","SHOW","A princess descended from a ruined noble family disguises herself as the woman who saved her life and embarks on a mission to avenge her loved ones.",2016,"TV-14",45,"['drama', 'history', 'romance']","['CN']",1,"tt6353308",7.7,800,10.875,7.2
"ts54022","Terrace House: Aloha State","SHOW","The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2016,"",36,"['reality', 'drama']","['JP']",4,"tt6588218",7.4,997,6.928,7.9
"ts51367","Trailer Park Boys: Out of the Park: Europe","SHOW","A lot of liquor an whores, mustard and bologna, maybe some cigarettes and dope, but mostly just liquor and whores, cigarettes and balogna, as well as mustard and dope.",2016,"TV-MA",28,"['action', 'drama', 'comedy', 'crime']","['CA']",2,"tt5937754",7,2324,5.537,6.2
